,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
792,5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,Core staff,2,0
793,5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-22190.0,-523,1,0,0,0,Core staff,2,0
794,5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011.0,-978,1,0,0,0,Managers,2,0
795,5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,-9905.0,-795,1,0,0,0,Sales staff,4,0
796,5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710.0,-2351,1,0,0,0,Sales staff,4,0
797,5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13812.0,-1114,1,0,0,0,Laborers,2,0
798,5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20142.0,-3760,1,1,1,0,Sales staff,2,0
799,5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-15556.0,-1327,1,0,0,0,Drivers,3,0
800,5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569.0,-3322,1,0,0,0,Core staff,3,0
801,5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12523.0,-5145,1,0,0,0,Laborers,2,0
802,5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444.0,-663,1,1,1,0,Core staff,1,0
803,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140.0,-4119,1,0,0,0,Laborers,3,0
804,5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778.0,-1719,1,1,1,0,High skill tech staff,2,0
805,5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-22887.0,-2052,1,0,1,0,Drivers,1,0
806,5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-21216.0,-3641,1,0,0,0,Managers,2,0
807,5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,-12418.0,-1678,1,0,1,0,Laborers,4,0
808,5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-10602.0,-481,1,0,0,0,Sales staff,2,0
809,5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15973.0,-4603,1,0,0,0,Laborers,3,0
810,5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762.0,-2484,1,0,0,0,Laborers,2,0
811,5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,-19558.0,-1904,1,0,0,0,Laborers,2,0
812,5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17386.0,-888,1,0,0,0,Laborers,2,0
813,5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467.0,-393,1,0,0,0,Core staff,3,0
814,5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,-11380.0,-1007,1,1,1,0,Accountants,2,0
815,5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18805.0,-10688,1,0,1,0,Core staff,2,0
816,5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-19363.0,-12332,1,0,1,1,Medicine staff,1,0
817,5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19982.0,-1724,1,0,1,0,Core staff,2,0
818,5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20854.0,-3689,1,0,0,0,Core staff,3,0
819,5044478,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,-2228,1,0,0,0,Core staff,2,0
820,5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16143.0,-8479,1,0,0,0,Private service staff,3,0
821,5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10756.0,-2180,1,0,1,0,Managers,2,0
822,5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-17376.0,-1362,1,0,0,0,Laborers,1,0
823,5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,-1876,1,0,0,0,Sales staff,2,0
824,5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-14020.0,-3503,1,0,1,0,Core staff,2,0
825,5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,Laborers,2,0
826,5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,-20763.0,-11389,1,0,1,0,Core staff,1,0
827,5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17111.0,-4146,1,0,0,0,Cooking staff,1,0
828,5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10656.0,-926,1,1,1,0,Laborers,3,0
829,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653.0,-5500,1,0,0,1,Core staff,2,0
830,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-14661.0,-5521,1,0,0,0,Core staff,2,0
831,5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,-21574.0,-1081,1,0,1,0,Core staff,2,0
832,5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643.0,-658,1,0,0,0,High skill tech staff,1,0
833,5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011.0,-1649,1,0,0,0,Managers,2,0
834,5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11680.0,-3695,1,0,0,0,Sales staff,3,0
835,5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,-17011.0,-901,1,0,0,0,Core staff,2,0
836,5048305,F,N,N,0,173412.7232142857,Working,Higher education,Separated,House / apartment,-21887.0,-1526,1,0,0,0,Core staff,1,0
837,5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-13867.0,-1751,1,0,0,0,Drivers,1,0
838,5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17152.0,-1253,1,0,0,1,Laborers,3,0
839,5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-13317.0,-3663,1,0,0,0,High skill tech staff,3,0
840,5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12340.0,-3334,1,1,0,0,Managers,1,0
841,5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19899.0,-3149,1,1,0,0,Core staff,2,0
842,5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11498.0,-4491,1,0,0,0,Core staff,3,0
843,5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971.0,-1375,1,0,0,1,Cleaning staff,3,0
844,5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11688.0,-1162,1,1,0,0,Laborers,2,0
845,5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11901.0,-183,1,0,0,1,Core staff,3,0
846,5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926.0,-500,1,0,0,0,Sales staff,2,0
847,5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13383.0,-489,1,0,1,0,Drivers,4,0
848,5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795.0,-2450,1,0,0,1,Managers,2,0
849,5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14838.0,-1539,1,0,0,0,Laborers,5,0
850,5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10662.0,-1556,1,0,0,0,Sales staff,2,0
851,5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,-15203.0,-7095,1,0,0,0,Medicine staff,2,0
852,5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897.0,-674,1,0,0,0,Sales staff,2,0
853,5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15461.0,-2605,1,1,1,0,Managers,3,0
854,5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021.0,-5082,1,1,0,0,Managers,2,0
855,5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9403.0,-1999,1,1,1,0,High skill tech staff,3,0
856,5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17993.0,-555,1,0,0,0,Security staff,1,0
857,5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17115.0,-4599,1,0,1,0,Laborers,2,0
858,5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14017.0,-6488,1,1,1,0,Medicine staff,3,0
859,5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-11344.0,-1054,1,0,0,0,Drivers,1,0
860,5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954.0,-745,1,0,0,0,Drivers,4,0
861,5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-20516.0,-2265,1,0,1,0,Laborers,2,0
862,5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694.0,-412,1,1,1,0,Sales staff,5,0
863,5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14495.0,-3505,1,0,1,0,Laborers,2,0
864,5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-15113.0,-1585,1,0,0,0,HR staff,2,0
865,5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10171.0,-1812,1,1,1,0,High skill tech staff,1,0
866,5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14869.0,-6904,1,0,1,0,Laborers,2,0
867,5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-14778.0,-2530,1,0,0,0,Core staff,2,0
868,5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13534.0,-1420,1,0,0,0,Core staff,3,0
869,5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15344.0,-314,1,0,0,0,Drivers,2,0
870,5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136.0,-2441,1,0,0,0,Laborers,2,0
871,5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21149.0,-11884,1,1,0,0,Laborers,2,0
872,5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-12732.0,-4520,1,0,0,0,Core staff,3,0
873,5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-11664.0,-460,1,1,1,0,Core staff,2,0
874,5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,-18973.0,-3289,1,0,0,0,Laborers,1,0
875,5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-10669.0,-1495,1,0,0,0,Core staff,2,0
876,5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,-20509.0,-1161,1,0,1,0,Core staff,2,0
877,5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-13592.0,-3504,1,0,1,1,Accountants,2,0
878,5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093,1,0,0,0,Laborers,1,0
879,5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484.0,-2417,1,1,1,0,High skill tech staff,2,0
880,5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-15406.0,-1463,1,0,0,0,Drivers,2,0
881,5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11524.0,-2554,1,0,0,0,Sales staff,3,0
882,5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,-10240.0,-818,1,1,1,0,Core staff,1,0
883,5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-16923.0,-2537,1,0,0,0,High skill tech staff,3,0
884,5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-15948.0,-9359,1,0,0,0,Core staff,3,0
885,5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-15936.0,-1508,1,0,1,0,Managers,2,0
886,5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096.0,-1344,1,0,1,1,Accountants,1,0
887,5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18095.0,-10364,1,0,0,0,High skill tech staff,2,0
888,5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16507.0,-4331,1,0,0,0,Drivers,2,0
889,5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,-12845.0,-2296,1,1,1,0,Accountants,2,0
890,5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-13979.0,-1626,1,0,0,0,Laborers,3,0
891,5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-13546.0,-2142,1,0,0,0,Laborers,1,0
892,5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9874.0,-1928,1,0,1,0,Laborers,1,0
893,5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-16182.0,-3163,1,0,1,0,Managers,2,0
894,5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-20319.0,-3961,1,1,0,0,Core staff,2,0
895,5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16849.0,-2896,1,0,1,0,Cooking staff,1,0
896,5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-12102.0,-1185,1,0,0,0,Waiters/barmen staff,1,0
897,5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-11296.0,-1670,1,0,0,0,Core staff,4,0
898,5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19103.0,-3670,1,0,0,0,Laborers,2,0
899,5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472.0,-1202,1,1,1,0,Core staff,2,0
900,5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-12729.0,-4936,1,1,0,0,Cleaning staff,2,0
901,5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12226.0,-596,1,0,0,0,Sales staff,4,0
902,5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,-21247.0,-6648,1,0,0,0,Core staff,2,0
903,5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-15438.0,-2197,1,0,0,1,Secretaries,4,0
904,5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10707.0,-747,1,0,0,0,Core staff,2,0
905,5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279.0,-1741,1,0,1,0,Sales staff,2,0
906,5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,-8893.0,-1615,1,1,0,0,Drivers,2,0
907,5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-18340.0,-2052,1,0,0,1,Laborers,1,0
908,5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-16047.0,-1444,1,0,0,0,Managers,2,0
909,5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13666.0,-2089,1,1,1,0,Core staff,3,0
910,5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838.0,-5981,1,0,0,0,Managers,2,0
911,5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,-14612.0,-397,1,0,0,0,Core staff,4,0
912,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961.0,-923,1,1,0,1,Core staff,2,0
913,5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-12195.0,-2592,1,0,1,0,Managers,1,0
914,5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17575.0,-2234,1,0,1,0,Laborers,2,0
915,5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-10028.0,-1618,1,0,0,0,Core staff,2,0
916,5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10144.0,-825,1,0,0,0,Laborers,3,0
917,5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18071.0,-2822,1,0,0,0,Laborers,1,0
918,5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318.0,-923,1,0,1,1,Drivers,2,0
919,5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-10192.0,-1600,1,0,0,0,Sales staff,1,0
920,5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22829.0,-2558,1,0,0,0,High skill tech staff,1,0
921,5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15179.0,-991,1,0,0,0,Laborers,3,0
922,5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875.0,-2758,1,1,1,0,Core staff,2,0
923,5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11907.0,-2988,1,1,1,1,Core staff,2,0
924,5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-11176.0,-2904,1,1,0,0,Laborers,4,0
925,5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,-19038.0,-73,1,0,1,0,Core staff,2,0
926,5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915.0,-3366,1,0,0,0,Drivers,2,0
927,5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15438.0,-3377,1,0,0,0,Laborers,2,0
928,5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11089.0,-3902,1,0,1,0,Core staff,2,0
929,5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21694.0,-3202,1,1,0,0,Security staff,2,0
930,5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2,0
931,5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13046.0,-671,1,0,0,0,Core staff,2,0
932,5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16165.0,-848,1,1,0,0,Laborers,2,0
933,5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107.0,-1953,1,0,0,0,Core staff,2,0
934,5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-16188.0,-309,1,1,1,1,Sales staff,2,0
935,5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-17318.0,-552,1,0,1,0,Laborers,3,0
936,5028930,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,2,0
937,5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,-20047.0,-2559,1,0,0,0,Laborers,2,0
938,5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,-2361,1,0,0,0,Laborers,2,0
939,5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-22111.0,-3854,1,0,0,0,Managers,2,0
940,5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13153.0,-1182,1,0,0,0,Laborers,2,0
941,5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19890.0,-2384,1,1,0,0,High skill tech staff,1,0
942,5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421.0,-8230,1,0,0,0,Managers,2,0
943,5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,-12788.0,-531,1,1,1,0,Core staff,1,0
944,5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093.0,-2493,1,0,0,0,Managers,3,0
945,5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16273.0,-2362,1,1,0,0,Drivers,2,0
946,5068692,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11819.0,-962,1,0,0,0,Laborers,1,0
947,5085780,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17995.0,-4034,1,0,0,0,Managers,2,0
948,5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728.0,-1619,1,1,1,0,Accountants,3,0
949,5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,-14595.0,-2143,1,0,0,0,Core staff,4,0
950,5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-13271.0,-1569,1,0,0,0,Core staff,2,0
951,5053173,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16712.0,-2393,1,0,0,0,Core staff,2,0
952,5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-11121.0,-2565,1,0,0,0,High skill tech staff,4,0
953,5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10072.0,-1101,1,1,1,0,Core staff,1,0
954,5054097,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,-11736.0,-727,1,0,0,0,Drivers,4,0
955,5050975,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15964.0,-7591,1,0,0,0,Core staff,2,0
956,5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-10101.0,-505,1,1,1,0,Laborers,2,0
957,5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8401.0,-450,1,0,0,1,Laborers,1,0
958,5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15368.0,-5496,1,1,1,0,Medicine staff,4,0
959,5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463.0,-2319,1,0,0,0,Cleaning staff,2,0
960,5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098.0,-2257,1,0,0,0,Core staff,2,0
961,5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17947.0,-191,1,0,0,0,Core staff,3,0
962,5066465,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16211.0,-1406,1,0,0,0,Laborers,1,0
963,5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-22398.0,-3506,1,0,0,0,Medicine staff,2,0
964,5117551,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930.0,-2865,1,1,1,0,Drivers,3,0
965,5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10177.0,-2339,1,0,1,0,Core staff,2,0
966,5028802,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15766.0,-1086,1,0,0,0,Laborers,4,0
967,5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14143.0,-2072,1,0,0,0,Core staff,1,0
968,5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-20075.0,-7013,1,1,1,0,Sales staff,2,0
969,5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-13868.0,-3008,1,1,0,0,Sales staff,3,0
970,5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,-3435,1,1,1,1,Core staff,2,0
971,5010218,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3,0
972,5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20998.0,-2932,1,0,1,0,Laborers,3,0
973,5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751,1,0,0,0,Core staff,2,0
974,5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-17280.0,-565,1,1,0,0,Managers,4,0
975,5094884,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10363.0,-1282,1,0,0,0,Managers,1,0
976,5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18029.0,-3902,1,1,0,0,Security staff,2,0
977,5033966,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15103.0,-3154,1,0,0,0,Sales staff,2,0
978,5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218.0,-1539,1,0,0,0,Drivers,2,0
979,5035866,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17656.0,-1225,1,0,0,0,Cooking staff,2,0
980,5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,-21897.0,-619,1,0,0,0,Security staff,2,0
981,5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,-15373.0,-2333,1,0,0,0,Sales staff,3,0
982,5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438.0,-235,1,0,0,0,Sales staff,3,0
983,5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080.0,-1869,1,0,1,0,Core staff,2,0
984,5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-19598.0,-11940,1,0,1,0,Medicine staff,2,0
985,5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,-16833.0,-3515,1,0,0,1,Core staff,3,0
986,5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4,0
987,5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-15256.0,-3291,1,0,0,0,Laborers,1,0
988,5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-16962.0,-407,1,0,1,1,Laborers,3,0
989,5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591.0,-3246,1,0,0,0,Sales staff,3,0
990,5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,-9956.0,-444,1,0,0,0,Managers,3,0
991,5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10569.0,-226,1,1,1,0,Drivers,1,0
